bugID,finalID,taxaClass,taxaOrder,taxaFamily,taxaSubFamily,tolerance,ffg,cwInd,html_url
32,Lumbricidae,Clitellata,Haplotaxida,Lumbricidae,,10,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/32
495,Lymnaeidae,Gastropoda,Basommatophora,Lymnaeidae,,6,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/495
871,Maccaffertium,Insecta,Ephemeroptera,Heptageniidae,,3.9,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/871
274,Maccaffertium exiguum,Insecta,Ephemeroptera,Heptageniidae,,5,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/274
276,Maccaffertium mediopunctatum,Insecta,Ephemeroptera,Heptageniidae,,3,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/276
678,Maccaffertium meririvulanum,Insecta,Ephemeroptera,Heptageniidae,,2,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/678
277,Maccaffertium mexicanum,Insecta,Ephemeroptera,Heptageniidae,,4,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/277
1005,Maccaffertium modestum,Insecta,Ephemeroptera,Heptageniidae,,1,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1005
278,Maccaffertium pulchellum,Insecta,Ephemeroptera,Heptageniidae,,3,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/278
279,Maccaffertium pulchellum/terminatum,Insecta,Ephemeroptera,Heptageniidae,,3.5,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/279
280,Maccaffertium terminatum,Insecta,Ephemeroptera,Heptageniidae,,4,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/280
281,Maccaffertium vicarium,Insecta,Ephemeroptera,Heptageniidae,,2,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/281
703,Macromia,Insecta,Odonata,Corduliidae,,2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/703
371,Macromia illinoiensis,Insecta,Odonata,Corduliidae,,2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/371
840,Macromia taeniolata,Insecta,Odonata,Corduliidae,,2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/840
1022,Macromiidae,Insecta,Odonata,,,3,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1022
103,Macronychus,Insecta,Coleoptera,Elmidae,,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/103
104,Macronychus glabratus,Insecta,Coleoptera,Elmidae,,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/104
654,Macrovelia,Insecta,Hemiptera,Macroveliidae,,,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/654
976,Macroveliidae,Insecta,Hemiptera,Macroveliidae,,,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/976
36,Malacostraca,Malacostraca,,,,,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/36
887,Matus,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/887
885,Matus bicarinatus,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/885
448,Mayatrichia,Insecta,Trichoptera,Hydroptilidae,Hydroptilinae,6,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/448
449,Mayatrichia ayama,Insecta,Trichoptera,Hydroptilidae,Hydroptilinae,6,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/449
343,Megaloptera,Insecta,Megaloptera,,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/343
1010,Menetus,Gastropoda,Basommatophora,Planorbidae,,8.4,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1010
919,Merragata hebroides,Insecta,Hemiptera,Hebridae,,7.3,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/919
323,Mesovelia,Insecta,Hemiptera,Mesoveliidae,,6.4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/323
324,Mesovelia mulsanti,Insecta,Hemiptera,Mesoveliidae,,6.4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/324
322,Mesoveliidae,Insecta,Hemiptera,Mesoveliidae,,6.4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/322
555,Metretopodidae,Insecta,Ephemeroptera,Metretopodidae,,2,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/555
855,Metriocnemus eurynotus,Insecta,Diptera,Chironomidae,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/855
315,Metrobates,Insecta,Hemiptera,Gerridae,,6.4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/315
316,Metrobates hesperius,Insecta,Hemiptera,Gerridae,,6.4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/316
573,Micrasema,Insecta,Trichoptera,Brachycentridae,,1,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/573
423,Micrasema gelidum,Insecta,Trichoptera,Brachycentridae,,1,SH,True,https://programs.iowadnr.gov/bionet/inverts/taxa/423
336,Microvelia,Insecta,Hemiptera,Veliidae,,6.4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/336
337,Microvelia americana,Insecta,Hemiptera,Veliidae,,6.4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/337
321,Miridae,Insecta,Hemiptera,Miridae,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/321
490,Mollusca,,,,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/490
816,Monohelea/Bezzia/Palpomyia,Insecta,Diptera,Ceratopogonidae,,6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/816
179,Muscidae,Insecta,Diptera,Muscidae,,6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/179
832,Musculium,Bivalvia,Veneroida,Pisidiidae,,6,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/832
33,Naididae,Clitellata,Haplotaxida,Naididae,,7.6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/33
738,Nasiaeschna pentacantha,Insecta,Odonata,Aeshnidae,,8,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/738
799,Naucoridae,Insecta,Hemiptera,Naucoridae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/799
456,Nectopsyche,Insecta,Trichoptera,Leptoceridae,,3,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/456
1059,Nectopsyche albida,Insecta,Trichoptera,Leptoceridae,,3,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1059
457,Nectopsyche candida,Insecta,Trichoptera,Leptoceridae,,3,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/457
458,Nectopsyche diarina,Insecta,Trichoptera,Leptoceridae,,3,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/458
1035,Nectopsyche exquisita,Insecta,Trichoptera,Leptoceridae,,3,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1035
578,Nectopsyche pavida,Insecta,Trichoptera,Leptoceridae,,3,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/578
514,Nematoda,,,,,5,PA,False,https://programs.iowadnr.gov/bionet/inverts/taxa/514
515,Nematomorpha,,,,,,PA,False,https://programs.iowadnr.gov/bionet/inverts/taxa/515
188,Nemotelus,Insecta,Diptera,Stratiomyidae,,8,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/188
776,Nemoura trispinosa,Insecta,Plecoptera,Nemouridae,,1,SH,True,https://programs.iowadnr.gov/bionet/inverts/taxa/776
400,Nemouridae,Insecta,Plecoptera,Nemouridae,,2,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/400
808,Neogerris,Insecta,Hemiptera,Gerridae,,6.4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/808
407,Neoperla,Insecta,Plecoptera,Perlidae,,3,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/407
655,Neophylax,Insecta,Trichoptera,Uenoidae,,3,SC,True,https://programs.iowadnr.gov/bionet/inverts/taxa/655
856,Neophylax concinnus,Insecta,Trichoptera,Uenoidae,,3,SC,True,https://programs.iowadnr.gov/bionet/inverts/taxa/856
1084,Neoplasta,Insecta,Diptera,Empididae,,6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1084
332,Neoplea,Insecta,Hemiptera,Pleidae,,5.5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/332
333,Neoplea striola,Insecta,Hemiptera,Pleidae,,5.5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/333
89,Neoporus,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/89
876,Neoporus clypealis,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/876
702,Neoporus dimidiatus,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/702
998,Neoporus hybridus,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/998
822,Neoporus striatopunctatus,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/822
818,Neoporus superioris,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/818
739,Neoporus tennetum,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/739
91,Neoporus undulatus,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/91
92,Neoporus vittatus,Insecta,Coleoptera,Dytiscidae,,5.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/92
759,Neotaenioglossa,Gastropoda,Neotaenioglossa,,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/759
626,Nepa,Insecta,Hemiptera,Nepidae,,4.6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/626
326,Nepa apiculata,Insecta,Hemiptera,Nepidae,,4.6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/326
325,Nepidae,Insecta,Hemiptera,Nepidae,,6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/325
478,Neureclipsis,Insecta,Trichoptera,Polycentropodidae,,7,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/478
372,Neurocordulia,Insecta,Odonata,Corduliidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/372
373,Neurocordulia molesta,Insecta,Odonata,Corduliidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/373
692,Neurocordulia xanthosoma,Insecta,Odonata,Corduliidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/692
352,Neuroptera,Insecta,Neuroptera,,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/352
889,Nigronia serricornis,Insecta,Megaloptera,Corydalidae,,0,PR,True,https://programs.iowadnr.gov/bionet/inverts/taxa/889
911,Nilobezzia,Insecta,Diptera,Ceratopogonidae,,6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/911
267,Nixe,Insecta,Ephemeroptera,Heptageniidae,,2,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/267
1120,Nixe flowersi,Insecta,Ephemeroptera,Heptageniidae,,2,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1120
601,Nixe inconspicua,Insecta,Ephemeroptera,Heptageniidae,,2,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/601
1116,Nixe lucidipennis,Insecta,Ephemeroptera,Heptageniidae,,2,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1116
268,Nixe perfida,Insecta,Ephemeroptera,Heptageniidae,,2,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/268
810,Nixe/Leucrocuta,Insecta,Ephemeroptera,Heptageniidae,,1.5,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/810
979,Noteridae,Insecta,Coleoptera,Noteridae,,6.9,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/979
544,Notiphila,Insecta,Diptera,Ephydridae,,6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/544
330,Notonecta,Insecta,Hemiptera,Notonectidae,,5.5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/330
710,Notonecta irrorata,Insecta,Hemiptera,Notonectidae,,5.5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/710
706,Notonecta undulata,Insecta,Hemiptera,Notonectidae,,5.5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/706
329,Notonectidae,Insecta,Hemiptera,Notonectidae,,5.5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/329
581,Nyctiophylax,Insecta,Trichoptera,Polycentropodidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/581
944,Nymphula,Insecta,Lepidoptera,Crambidae,,7,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/944
450,Ochrotrichia,Insecta,Trichoptera,Hydroptilidae,Hydroptilinae,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/450
355,Odonata,Insecta,Odonata,,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/355
189,Odontomyia,Insecta,Diptera,Stratiomyidae,,7,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/189
886,Odontomyia/Hedriodiscus,Insecta,Diptera,Stratiomyidae,,7,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/886
459,Oecetis,Insecta,Trichoptera,Leptoceridae,,8,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/459
460,Oecetis avara,Insecta,Trichoptera,Leptoceridae,,8,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/460
461,Oecetis avara/disjuncta,Insecta,Trichoptera,Leptoceridae,,8,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/461
877,Oecetis cinerascens,Insecta,Trichoptera,Leptoceridae,,8,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/877
462,Oecetis disjuncta,Insecta,Trichoptera,Leptoceridae,,8,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/462
657,Oecetis immobilis,Insecta,Trichoptera,Leptoceridae,,8,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/657
592,Oecetis inconspicua complex,Insecta,Trichoptera,Leptoceridae,,8,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/592
658,Oecetis nocturna,Insecta,Trichoptera,Leptoceridae,,8,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/658
30,Oligochaeta,Clitellata,,,,8.5,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/30
289,Oligoneuriidae,Insecta,Ephemeroptera,Oligoneuriidae,,2,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/289
380,Ophiogomphus,Insecta,Odonata,Gomphidae,,1,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/380
381,Ophiogomphus carolus,Insecta,Odonata,Gomphidae,,1,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/381
713,Ophiogomphus rupinsulensis,Insecta,Odonata,Gomphidae,,1,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/713
874,Ophiogomphus smithi,Insecta,Odonata,Gomphidae,,1,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/874
1053,Ophiogomphus westfalli,Insecta,Odonata,Gomphidae,,1,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1053
105,Optioservus,Insecta,Coleoptera,Elmidae,,4,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/105
106,Optioservus fastiditus,Insecta,Coleoptera,Elmidae,,4,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/106
93,Oreodytes,Insecta,Coleoptera,Dytiscidae,,4.6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/93
202,Ormosia,Insecta,Diptera,Tipulidae,,4.6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/202
1036,Orthotrichia,Insecta,Trichoptera,Hydroptilidae,Hydroptilinae,6,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1036
831,Oxycera,Insecta,Diptera,Stratiomyidae,,8,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/831
451,Oxyethira,Insecta,Trichoptera,Hydroptilidae,Hydroptilinae,3,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/451
754,Pachydiplax longipennis,Insecta,Odonata,Libellulidae,,9.6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/754
305,Palmacorixa,Insecta,Hemiptera,Corixidae,,5.5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/305
814,Palmacorixa buenoi,Insecta,Hemiptera,Corixidae,,5.5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/814
659,Palmacorixa gillettei,Insecta,Hemiptera,Corixidae,,5.5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/659
306,Palmacorixa nana,Insecta,Hemiptera,Corixidae,,5.5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/306
166,Palpomyia,Insecta,Diptera,Ceratopogonidae,,6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/166
392,Pantala,Insecta,Odonata,Libellulidae,,6.4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/392
988,Pantala flavescens,Insecta,Odonata,Libellulidae,,6.4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/988
393,Pantala hymenaea,Insecta,Odonata,Libellulidae,,6.4,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/393
231,Paracloeodes,Insecta,Ephemeroptera,Baetidae,,4.8,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/231
642,Paracloeodes minutus,Insecta,Ephemeroptera,Baetidae,,4.8,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/642
142,Paracymus,Insecta,Coleoptera,Hydrophilidae,,7.3,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/142
954,Paracymus despectus,Insecta,Coleoptera,Hydrophilidae,,7.3,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/954
143,Paracymus subcupreus,Insecta,Coleoptera,Hydrophilidae,,7.3,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/143
408,Paragnetina,Insecta,Plecoptera,Perlidae,,1,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/408
571,Paragnetina media,Insecta,Plecoptera,Perlidae,,1,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/571
520,Paragordius,Gordioida,Gordioidea,Chordodidae,,,PA,False,https://programs.iowadnr.gov/bionet/inverts/taxa/520
288,Paraleptophlebia,Insecta,Ephemeroptera,Leptophlebiidae,,1,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/288
774,Paraleptophlebia debilis,Insecta,Ephemeroptera,Leptophlebiidae,,1,CG,True,https://programs.iowadnr.gov/bionet/inverts/taxa/774
1064,Paraleptophlebia praepedita,Insecta,Ephemeroptera,Leptophlebiidae,,1,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1064
938,Paraplea,Insecta,Hemiptera,Pleidae,,,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/938
778,Parapsyche apicalis,Insecta,Trichoptera,Hydropsychidae,Arctopsychinae,0,CF,True,https://programs.iowadnr.gov/bionet/inverts/taxa/778
178,Parydra,Insecta,Diptera,Ephydridae,,6,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/178
971,Pedicia,Insecta,Diptera,Tipulidae,,4.6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/971
797,Pelocoris,Insecta,Hemiptera,Naucoridae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/797
798,Pelocoris femoratus,Insecta,Hemiptera,Naucoridae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/798
123,Peltodytes,Insecta,Coleoptera,Haliplidae,,5,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/123
740,Peltodytes dunavani/pedunculatus,Insecta,Coleoptera,Haliplidae,,5,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/740
538,Peltodytes duodecimpuntatus,Insecta,Coleoptera,Haliplidae,,5,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/538
124,Peltodytes edentulus,Insecta,Coleoptera,Haliplidae,,5,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/124
789,Peltodytes sexmaculatus,Insecta,Coleoptera,Haliplidae,,5,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/789
125,Peltodytes tortulosus,Insecta,Coleoptera,Haliplidae,,5,PI,False,https://programs.iowadnr.gov/bionet/inverts/taxa/125
610,Pentagenia,Insecta,Ephemeroptera,Ephemeridae,,6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/610
253,Pentagenia vittigera,Insecta,Ephemeroptera,Ephemeridae,,6,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/253
682,Pericoma,Insecta,Diptera,Psychodidae,,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/682
952,Pericoma/Telmatoscopus,Insecta,Diptera,Psychodidae,,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/952
394,Perithemis,Insecta,Odonata,Libellulidae,,10,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/394
409,Perlesta,Insecta,Plecoptera,Perlidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/409
630,Perlesta ephelida,Insecta,Plecoptera,Perlidae,,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/630
402,Perlidae,Insecta,Plecoptera,Perlidae,,1.6,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/402
410,Perlinella,Insecta,Plecoptera,Perlidae,,1,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/410
411,Perlinella drymo,Insecta,Plecoptera,Perlidae,,1,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/411
628,Perlinella ephyre,Insecta,Plecoptera,Perlidae,,1,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/628
412,Perlodidae,Insecta,Plecoptera,Perlodidae,,3.2,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/412
342,Petrophila,Insecta,Lepidoptera,Crambidae,,5,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/342
470,Philopotamidae,Insecta,Trichoptera,Philopotamidae,,4,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/470
903,Phoridae,Insecta,Diptera,Phoridae,,,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/903
474,Phryganeidae,Insecta,Trichoptera,Phryganeidae,,5,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/474
786,Physa,Gastropoda,Basommatophora,Physidae,,8,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/786
851,Physa acuta,Gastropoda,Basommatophora,Physidae,,8,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/851
881,Physa gyrina,Gastropoda,Basommatophora,Physidae,,8,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/881
500,Physidae,Gastropoda,Basommatophora,Physidae,,8,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/500
203,Pilaria,Insecta,Diptera,Tipulidae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/203
828,Pisidiidae,Bivalvia,Veneroida,Pisidiidae,,6,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/828
829,Pisidium,Bivalvia,Veneroida,Pisidiidae,,6,CF,False,https://programs.iowadnr.gov/bionet/inverts/taxa/829
23,Placobdella,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/23
24,Placobdella montifera,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/24
25,Placobdella multilineata,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/25
26,Placobdella multilineata/papillifera,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/26
608,Placobdella nuchalis,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/608
27,Placobdella ornata,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/27
28,Placobdella papillifera,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/28
29,Placobdella parasitica,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/29
916,Placobdella phalera,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/916
725,Placobdella picta,Clitellata,Rhynchobdellida,Glossiphoniidae,,7,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/725
503,Planorbella,Gastropoda,Basommatophora,Planorbidae,,8,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/503
865,Planorbella trivolvis,Gastropoda,Basommatophora,Planorbidae,,8,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/865
501,Planorbidae,Gastropoda,Basommatophora,Planorbidae,,8,SC,False,https://programs.iowadnr.gov/bionet/inverts/taxa/501
913,Platambus,Insecta,Coleoptera,Dytiscidae,Agabinae,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/913
532,Platambus semivittatus,Insecta,Coleoptera,Dytiscidae,Agabinae,5,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/532
395,Plathemis,Insecta,Odonata,Libellulidae,,8,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/395
396,Plathemis lydia,Insecta,Odonata,Libellulidae,,8,PR,False,https://programs.iowadnr.gov/bionet/inverts/taxa/396
796,Platycentropus,Insecta,Trichoptera,Limnephilidae,,4,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/796
1004,Platycentropus radiatus,Insecta,Trichoptera,Limnephilidae,,4,SH,False,https://programs.iowadnr.gov/bionet/inverts/taxa/1004
521,Platyhelminthes,,,,,,UN,False,https://programs.iowadnr.gov/bionet/inverts/taxa/521
629,Plauditus,Insecta,Ephemeroptera,Baetidae,,4.3,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/629
670,Plauditus cestus,Insecta,Ephemeroptera,Baetidae,,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/670
745,Plauditus cingulatus,Insecta,Ephemeroptera,Baetidae,,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/745
212,Plauditus dubius,Insecta,Ephemeroptera,Baetidae,,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/212
671,Plauditus dubius/punctiventris,Insecta,Ephemeroptera,Baetidae,,4.5,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/671
672,Plauditus dubius/virilis,Insecta,Ephemeroptera,Baetidae,,4,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/672
218,Plauditus punctiventris,Insecta,Ephemeroptera,Baetidae,,5,CG,False,https://programs.iowadnr.gov/bionet/inverts/taxa/218
